algo,arch,m,k,n,meta_block_sz,block_sz,nn_row,mm_col,density,bm,bn,bk,wm,wn,wk,mm,mn,mk,nstage,spmm_time,gemm_time,speedup,error
2,sm_86,4096,1024,8192,32,4,2,4,0.5,128,64,32,32,64,32,16,8,32,2,0.674177,1.20517,1.78761,0
2,sm_86,4096,1024,8192,32,4,2,4,0.5,128,64,32,32,64,32,16,8,32,3,0.713556,1.20516,1.68895,0
2,sm_86,4096,1024,8192,32,4,2,4,0.5,128,64,32,32,64,32,16,8,32,4,0.815674,1.20516,1.4775,0
2,sm_86,4096,1024,8192,32,4,2,4,0.5,64,64,32,32,64,32,16,8,32,2,0.923411,1.20521,1.30517,0
2,sm_86,4096,1024,8192,32,4,2,4,0.5,64,64,32,32,64,32,16,8,32,3,0.93582,1.20518,1.28784,0
2,sm_86,4096,1024,8192,32,4,2,4,0.5,64,64,32,32,64,32,16,8,32,4,0.991826,1.20524,1.21518,0
2,sm_86,1024,4096,8192,32,4,2,4,0.5,128,64,32,32,64,32,16,8,32,2,0.700783,1.44031,2.05528,0
2,sm_86,1024,4096,8192,32,4,2,4,0.5,128,64,32,32,64,32,16,8,32,3,0.72943,1.44008,1.97426,0
2,sm_86,1024,4096,8192,32,4,2,4,0.5,128,64,32,32,64,32,16,8,32,4,0.812401,1.44031,1.7729,0
2,sm_86,1024,4096,8192,32,4,2,4,0.5,64,64,32,32,64,32,16,8,32,2,0.916818,1.44017,1.57084,0
2,sm_86,1024,4096,8192,32,4,2,4,0.5,64,64,32,32,64,32,16,8,32,3,0.929499,1.43989,1.54911,0
2,sm_86,1024,4096,8192,32,4,2,4,0.5,64,64,32,32,64,32,16,8,32,4,0.957177,1.44013,1.50456,0
2,sm_86,768,768,4096,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,2,0.044112,0.122085,2.76762,0
2,sm_86,768,768,4096,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,3,0.0429917,0.122086,2.83977,0
2,sm_86,768,768,4096,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,4,0.0490304,0.122074,2.48976,0
2,sm_86,768,768,4096,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,2,0.0493149,0.121797,2.46979,0
2,sm_86,768,768,4096,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,3,0.0509014,0.124569,2.44726,0
2,sm_86,768,768,4096,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,4,0.0575315,0.12177,2.11658,0
2,sm_86,3072,768,4096,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,2,0.129411,0.369989,2.85904,0
2,sm_86,3072,768,4096,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,3,0.140118,0.369998,2.64061,0
2,sm_86,3072,768,4096,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,4,0.163521,0.369956,2.26244,0
2,sm_86,3072,768,4096,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,2,0.164548,0.369933,2.24817,0
2,sm_86,3072,768,4096,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,3,0.166396,0.369916,2.22311,0
